id_gta;dt_emissao_gta;cod_produtor_origem;cod_produtor_destino;id_tipo_finalidade_gta;cod_municipio_origem;nome_municipio_origem;estado_origem;cod_municipio_destino;nome_municipio_destino;estado_destino;qtd;orig_lat;orig_lon;dest_lat;dest_lon;distancia_km;duracao_min;data_seconds;repeticao_origem;flag_binaria;qt_animais_norm;data_seconds_norm;distancia_km_norm;cluster;tsne-3d-1;tsne-3d-2;tsne-3d-3
4814202;2016-08-02 00:07:06.835;16443;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;23;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1470096426;1;1;0.08835341365461848;0.3232450948514134;0.12065008230357269;0;-10.7148485;4.3957033;-0.09079042
7270150;2018-06-29 23:07:38.305;3153013;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;31;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1530313658;1;1;0.12048192771084337;0.4713079841277059;0.12065008230357269;0;-5.37546;5.190749;1.4533906
9074928;2019-09-28 12:39:03.143;71193;23898;30;3111101;CAMPINA VERDE;MG;3133402;ITAPAGIPE;MG;58;-19.5382;-49.4862;-19.9062;-49.3781;53.16;76.2;1569674343;1;1;0.2289156626506024;0.5680885326755702;0.12324670206106694;0;-3.7167294;0.31335846;-0.2235325
5972629;2017-07-12 22:25:34.893;18609;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;3;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1499898334;0;0;0.008032128514056224;0.39652240199210453;0.12065008230357269;0;-9.283996;7.5625253;1.6364319
1005398;2013-05-10 22:00:01.812;16168;23898;2;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;1;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1368223201;0;0;0.0;0.07275792477700982;0.12065008230357269;0;-19.003475;-4.7916245;-0.2833181
7270252;2018-06-30 08:52:08.462;396021;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;24;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1530348728;0;0;0.09236947791164658;0.4713942146858776;0.12065008230357269;0;-5.3130827;5.7800384;1.8579397
11979181;2021-09-10 20:53:07.652;414809;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;13;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1631307187;0;0;0.048192771084337345;0.7196321465858708;0.12065008230357269;0;3.2231429;-4.2160387;5.966582
7362183;2018-07-23 15:51:20.997;271008;23898;18;3133402;ITAPAGIPE;MG;3133402;ITAPAGIPE;MG;40;-19.9062;-49.3781;-19.9062;-49.3781;0.0;0.0;1532361080;0;0;0.1566265060240964;0.4763422111557407;0.0;0;-6.302489;2.4970727;-4.4479594
10535615;2020-09-30 11:10:17.788;18789;23898;2;3111101;CAMPINA VERDE;MG;3133402;ITAPAGIPE;MG;15;-19.5382;-49.4862;-19.9062;-49.3781;53.16;76.2;1601464217;1;1;0.056224899598393566;0.6462538756818592;0.12324670206106694;0;1.0087928;1.6623281;5.307771
100668;2012-06-02 10:24:53.599;422344;23898;2;3127107;FRUTAL;MG;3161304;SÃO FRANCISCO DE SALES;MG;10;-20.0259;-48.9355;-19.8611;-49.7727;94.93;91.1;1338632693;1;1;0.03614457831325301;4.10621705526637e-07;0.22008670855261636;0;-14.38917;-8.213292;-1.2299094
