id_gta_origem_outro_estado,dt_emissao_gta,id_produtor_origem,id_produtor_destino,id_tipo_finalidade_gta,municipio_origem,estado_origem,municipio_destino,estado_destino,qt_animais,data_seconds,repeticao_origem,flag_binaria,qt_animais_norm,data_seconds_norm,cluster
225152,2022-11-16,49029,434376,2,5004007,MS,3127107,MG,40,1668556800,1,1,0.2689655172413793,0.5874225821819916,0
225601,2022-12-14,15367,434376,2,5001003,MS,3127107,MG,61,1670976000,0,0,0.41379310344827586,0.6007622677465463,0
225898,2022-12-21,63219,434376,2,5000203,MS,3170438,MG,13,1671580800,0,0,0.08275862068965517,0.6040971891376845,0
227131,2023-01-04,64288,434376,2,5103601,MT,3170438,MG,42,1672790400,0,0,0.2827586206896552,0.6107670319199627,0
225092,2022-12-14,62520,434376,2,1505031,PA,3127107,MG,79,1670976000,0,0,0.5379310344827586,0.6007622677465463,0
225941,2022-12-21,63262,434376,2,5000203,MS,3170438,MG,64,1671580800,0,0,0.43448275862068964,0.6040971891376845,0
226403,2022-12-28,63663,434376,2,5103957,MT,3127107,MG,55,1672185600,0,0,0.37241379310344824,0.6074321105288245,0
226479,2022-12-28,63739,434376,2,5103601,MT,3170438,MG,50,1672185600,0,0,0.33793103448275863,0.6074321105288245,0
226479,2022-12-28,63739,434376,2,5103601,MT,3170438,MG,40,1672185600,1,1,0.2689655172413793,0.6074321105288245,0
228020,2022-12-19,64369,434376,2,5001003,MS,3127107,MG,65,1671408000,0,0,0.4413793103448276,0.6031443544545034,0
228023,2022-12-26,63498,434376,2,5000856,MS,3127107,MG,65,1672012800,0,0,0.4413793103448276,0.6064792758456417,0
217742,2022-10-20,55884,434376,2,5101803,MT,3170438,MG,54,1666224000,0,0,0.3655172413793103,0.5745593139590284,0
217975,2022-10-21,56097,434376,2,5101803,MT,3170438,MG,53,1666310400,0,0,0.3586206896551724,0.5750357313006198,0
218087,2022-10-21,56209,434376,2,5101803,MT,3170438,MG,54,1666310400,0,0,0.3655172413793103,0.5750357313006198,0
218465,2022-10-25,56550,434376,2,5101803,MT,3170438,MG,146,1666656000,0,0,1.0,0.5769414006669855,0
218756,2022-10-27,56809,434376,2,5101803,MT,3170438,MG,45,1666828800,0,0,0.30344827586206896,0.5778942353501666,0
218792,2022-10-24,49029,434376,2,5004007,MS,3127107,MG,35,1666569600,1,1,0.23448275862068962,0.5764649833253941,0
218792,2022-10-24,49029,434376,2,5004007,MS,3127107,MG,65,1666569600,1,1,0.4413793103448276,0.5764649833253941,0
218863,2022-10-28,56894,434376,2,5101803,MT,3170438,MG,73,1666915200,0,0,0.496551724137931,0.578370652691758,0
226952,2023-01-02,64136,434376,2,5103601,MT,3127107,MG,60,1672617600,0,0,0.4068965517241379,0.6098141972367799,0
228022,2022-12-26,63498,434376,2,5000856,MS,3127107,MG,10,1672012800,1,1,0.06206896551724138,0.6064792758456417,0
228022,2022-12-26,63498,434376,2,5000856,MS,3127107,MG,55,1672012800,1,1,0.37241379310344824,0.6064792758456417,0
225815,2022-12-20,63153,434376,2,1503606,PA,3127107,MG,42,1671494400,0,0,0.2827586206896552,0.6036207717960931,0
225815,2022-12-20,63153,434376,2,1503606,PA,3127107,MG,18,1671494400,1,1,0.11724137931034483,0.6036207717960931,0
225939,2022-12-21,63260,434376,2,5000203,MS,3170438,MG,52,1671580800,0,0,0.35172413793103446,0.6040971891376845,0
227230,2023-01-05,64375,434376,2,5103601,MT,3170438,MG,81,1672876800,0,0,0.5517241379310345,0.6112434492615542,0
228018,2022-12-16,64368,434376,2,5007703,MS,3127107,MG,60,1671148800,0,0,0.4068965517241379,0.6017151024297291,0
228024,2022-12-26,63498,434376,2,5000856,MS,3127107,MG,65,1672012800,1,1,0.4413793103448276,0.6064792758456417,0
228010,2023-01-04,65081,434376,2,5002902,MS,3127107,MG,6,1672790400,0,0,0.034482758620689655,0.6107670319199627,0
228010,2023-01-04,65081,434376,2,5002902,MS,3127107,MG,45,1672790400,1,1,0.30344827586206896,0.6107670319199627,0
228019,2022-12-16,64368,434376,2,5007703,MS,3127107,MG,60,1671148800,1,1,0.4068965517241379,0.6017151024297291,0
217977,2022-10-21,56099,434376,2,5101803,MT,3170438,MG,53,1666310400,0,0,0.3586206896551724,0.5750357313006198,0
218086,2022-10-21,56208,434376,2,5101803,MT,3170438,MG,54,1666310400,0,0,0.3655172413793103,0.5750357313006198,0
218129,2022-10-21,56251,434376,2,5101803,MT,3170438,MG,54,1666310400,0,0,0.3655172413793103,0.5750357313006198,0
218132,2022-10-21,56254,434376,2,5101803,MT,3170438,MG,54,1666310400,0,0,0.3655172413793103,0.5750357313006198,0
218424,2022-10-25,56509,434376,2,5101803,MT,3170438,MG,45,1666656000,0,0,0.30344827586206896,0.5769414006669855,0
218426,2022-10-25,56511,434376,2,5101803,MT,3170438,MG,45,1666656000,0,0,0.30344827586206896,0.5769414006669855,0
218449,2022-10-25,56534,434376,2,5101803,MT,3170438,MG,45,1666656000,0,0,0.30344827586206896,0.5769414006669855,0
218450,2022-10-25,56535,434376,2,5101803,MT,3170438,MG,45,1666656000,0,0,0.30344827586206896,0.5769414006669855,0
218686,2022-10-27,56739,434376,2,5101803,MT,3170438,MG,46,1666828800,0,0,0.31034482758620685,0.5778942353501666,0
218687,2022-10-27,56740,434376,2,5101803,MT,3170438,MG,46,1666828800,0,0,0.31034482758620685,0.5778942353501666,0
218755,2022-10-27,56808,434376,2,5101803,MT,3170438,MG,45,1666828800,0,0,0.30344827586206896,0.5778942353501666,0
218779,2022-10-27,56832,434376,2,5101803,MT,3170438,MG,11,1666828800,0,0,0.06896551724137931,0.5778942353501666,0
229100,2023-01-03,17446,434376,2,5105200,MT,3170438,MG,20,1672704000,0,0,0.13103448275862067,0.6102906145783713,0
229593,2023-01-23,66562,434376,2,1702000,TO,3127107,MG,96,1674432000,0,0,0.6551724137931034,0.6198189614101963,0
230656,2023-01-30,67349,434376,2,5219258,GO,3170438,MG,6,1675036800,0,0,0.034482758620689655,0.6231538828013345,0
231428,2023-02-07,68249,434376,2,5108600,MT,3127107,MG,55,1675728000,0,0,0.37241379310344824,0.6269652215340642,0
231511,2023-02-08,68316,434376,8,5103601,MT,3170438,MG,12,1675814400,0,0,0.07586206896551724,0.6274416388756556,0
231511,2023-02-08,68316,434376,8,5103601,MT,3170438,MG,13,1675814400,1,1,0.08275862068965517,0.6274416388756556,0
231652,2023-02-02,68444,434376,8,5219456,GO,3170438,MG,90,1675296000,0,0,0.6137931034482759,0.6245831348261088,0
231654,2023-02-02,68444,434376,8,5219456,GO,3170438,MG,40,1675296000,1,1,0.2689655172413793,0.6245831348261088,0
232953,2023-02-06,69463,434376,2,5207535,GO,3127107,MG,8,1675641600,0,0,0.04827586206896552,0.6264888041924728,0
232953,2023-02-06,69463,434376,2,5207535,GO,3127107,MG,52,1675641600,1,1,0.35172413793103446,0.6264888041924728,0
229896,2023-01-26,66857,434376,2,1500602,PA,3127107,MG,56,1674691200,0,0,0.3793103448275862,0.6212482134349688,0
142380,2021-07-21,18463,434376,2,5003900,MS,3170438,MG,5,1626825600,0,0,0.027586206896551724,0.35731300619342576,0
142385,2021-07-21,18463,434376,2,5003900,MS,3170438,MG,5,1626825600,1,1,0.027586206896551724,0.35731300619342576,0
230677,2023-02-02,67575,434376,2,5108600,MT,3127107,MG,55,1675296000,0,0,0.37241379310344824,0.6245831348261088,0
230678,2023-02-02,67576,434376,2,5108600,MT,3127107,MG,55,1675296000,0,0,0.37241379310344824,0.6245831348261088,0
231302,2023-02-06,68148,434376,2,5106505,MT,3127107,MG,56,1675641600,0,0,0.3793103448275862,0.6264888041924728,0
231408,2023-02-07,68229,434376,2,5108600,MT,3127107,MG,56,1675728000,0,0,0.3793103448275862,0.6269652215340642,0
231449,2023-02-07,68270,434376,2,5103601,MT,3170438,MG,55,1675728000,0,0,0.37241379310344824,0.6269652215340642,0
231629,2023-02-09,68428,434376,2,1505031,PA,3127107,MG,58,1675900800,0,0,0.3931034482758621,0.6279180562172471,0
232034,2023-02-13,68732,434376,2,5105150,MT,3127107,MG,65,1676246400,0,0,0.4413793103448276,0.629823725583611,0
232431,2023-02-16,69015,434376,2,5106828,MT,3127107,MG,30,1676505600,0,0,0.2,0.6312529776083853,0
232431,2023-02-16,69015,434376,2,5106828,MT,3127107,MG,30,1676505600,1,1,0.2,0.6312529776083853,0
230412,2023-01-30,67349,434376,2,5219258,GO,3170438,MG,77,1675036800,1,1,0.5241379310344827,0.6231538828013345,0
231301,2023-02-06,68147,434376,2,5106505,MT,3127107,MG,56,1675641600,0,0,0.3793103448275862,0.6264888041924728,0
231650,2023-02-02,68444,434376,8,5219456,GO,3170438,MG,90,1675296000,1,1,0.6137931034482759,0.6245831348261088,0
231651,2023-02-02,68444,434376,8,5219456,GO,3170438,MG,90,1675296000,1,1,0.6137931034482759,0.6245831348261088,0
232399,2023-02-07,68998,434376,2,5220108,GO,3127107,MG,9,1675728000,0,0,0.05517241379310345,0.6269652215340642,0
232400,2023-02-07,68998,434376,2,5220108,GO,3127107,MG,50,1675728000,1,1,0.33793103448275863,0.6269652215340642,0
232956,2023-02-09,69465,434376,2,5219456,GO,3127107,MG,60,1675900800,0,0,0.4068965517241379,0.6279180562172471,0
232957,2023-02-09,69465,434376,2,5219456,GO,3127107,MG,60,1675900800,1,1,0.4068965517241379,0.6279180562172471,0
234014,2023-02-27,8894,434376,2,1507300,PA,3127107,MG,30,1677456000,0,0,0.2,0.6364935683658892,0
234014,2023-02-27,8894,434376,2,1507300,PA,3127107,MG,50,1677456000,1,1,0.33793103448275863,0.6364935683658892,0
234017,2023-02-27,69447,434376,2,1506708,PA,3127107,MG,39,1677456000,0,0,0.26206896551724135,0.6364935683658892,0
229592,2023-01-23,66561,434376,2,1702000,TO,3127107,MG,96,1674432000,0,0,0.6551724137931034,0.6198189614101963,0
229916,2023-01-26,66877,434376,2,1500602,PA,3127107,MG,56,1674691200,0,0,0.3793103448275862,0.6212482134349688,0
231303,2023-02-06,68149,434376,2,5106505,MT,3127107,MG,56,1675641600,0,0,0.3793103448275862,0.6264888041924728,0
231427,2023-02-07,68248,434376,2,5108600,MT,3127107,MG,55,1675728000,0,0,0.37241379310344824,0.6269652215340642,0
232444,2023-02-16,69028,434376,2,5106828,MT,3127107,MG,60,1676505600,0,0,0.4068965517241379,0.6312529776083853,0
232955,2023-02-09,69464,434376,2,5219456,GO,3127107,MG,60,1675900800,0,0,0.4068965517241379,0.6279180562172471,0
232958,2023-02-06,69466,434376,2,5207535,GO,3127107,MG,8,1675641600,0,0,0.04827586206896552,0.6264888041924728,0
232958,2023-02-06,69466,434376,2,5207535,GO,3127107,MG,52,1675641600,1,1,0.35172413793103446,0.6264888041924728,0
233909,2023-03-06,70159,434376,2,5105622,MT,3127107,MG,60,1678060800,0,0,0.4068965517241379,0.6398284897570274,0
142303,2021-07-20,18463,434376,2,5003900,MS,3170438,MG,25,1626739200,1,1,0.16551724137931034,0.35683658885183434,0
142303,2021-07-20,18463,434376,2,5003900,MS,3170438,MG,25,1626739200,1,1,0.16551724137931034,0.35683658885183434,0
142306,2021-07-20,18463,434376,2,5003900,MS,3170438,MG,25,1626739200,1,1,0.16551724137931034,0.35683658885183434,0
142306,2021-07-20,18463,434376,2,5003900,MS,3170438,MG,25,1626739200,1,1,0.16551724137931034,0.35683658885183434,0
142311,2021-07-20,18463,434376,2,5003900,MS,3170438,MG,26,1626739200,1,1,0.1724137931034483,0.35683658885183434,0
142311,2021-07-20,18463,434376,2,5003900,MS,3170438,MG,25,1626739200,1,1,0.16551724137931034,0.35683658885183434,0
143173,2021-07-26,18463,434376,2,5003900,MS,3170438,MG,24,1627257600,1,1,0.1586206896551724,0.3596950929013829,0
143173,2021-07-26,18463,434376,2,5003900,MS,3170438,MG,31,1627257600,1,1,0.2068965517241379,0.3596950929013829,0
143580,2021-07-15,20978,434376,2,5006358,MS,3170438,MG,70,1626307200,0,0,0.4758620689655172,0.35445450214387897,0
146358,2021-08-02,18463,434376,2,5000203,MS,3127107,MG,60,1627862400,1,1,0.4068965517241379,0.36303001429252113,0
234016,2023-02-27,69417,434376,2,1506708,PA,3127107,MG,56,1677456000,0,0,0.3793103448275862,0.6364935683658892,0
235242,2023-02-24,17785,434376,2,5204102,GO,3127107,MG,60,1677196800,1,1,0.4068965517241379,0.6350643163411149,0
143205,2021-07-26,18463,434376,2,5003900,MS,3170438,MG,27,1627257600,1,1,0.17931034482758618,0.3596950929013829,0
143205,2021-07-26,18463,434376,2,5003900,MS,3170438,MG,28,1627257600,1,1,0.18620689655172412,0.3596950929013829,0
143227,2021-07-26,18463,434376,2,5003900,MS,3170438,MG,18,1627257600,1,1,0.11724137931034483,0.3596950929013829,0
146357,2021-08-02,18463,434376,2,5000203,MS,3127107,MG,60,1627862400,1,1,0.4068965517241379,0.36303001429252113,0
238247,2023-04-05,8894,434376,2,1507300,PA,3127107,MG,17,1680652800,1,1,0.1103448275862069,0.654121010004765,0
239128,2023-04-04,72951,434376,2,5211800,GO,3127107,MG,60,1680566400,0,0,0.4068965517241379,0.6536445926631735,0
239129,2023-04-04,72951,434376,2,5211800,GO,3127107,MG,60,1680566400,1,1,0.4068965517241379,0.6536445926631735,0
148053,2021-08-17,18463,434376,2,5000203,MS,3127107,MG,63,1629158400,1,1,0.4275862068965517,0.370176274416389,0
238142,2023-04-04,72883,434376,2,1506583,PA,3127107,MG,41,1680566400,0,0,0.27586206896551724,0.6536445926631735,0
239130,2023-04-03,72952,434376,2,5209804,GO,3127107,MG,60,1680480000,0,0,0.4068965517241379,0.6531681753215821,0
239146,2023-04-12,72956,434376,2,1506708,PA,3127107,MG,53,1681257600,0,0,0.3586206896551724,0.6574559313959032,0
239213,2023-04-13,72965,434376,2,1506708,PA,3127107,MG,63,1681344000,0,0,0.4275862068965517,0.6579323487374946,0
235241,2023-02-24,17785,434376,2,5204102,GO,3127107,MG,60,1677196800,1,1,0.4068965517241379,0.6350643163411149,0
142307,2021-07-20,18463,434376,2,5003900,MS,3170438,MG,25,1626739200,1,1,0.16551724137931034,0.35683658885183434,0
142307,2021-07-20,18463,434376,2,5003900,MS,3170438,MG,25,1626739200,1,1,0.16551724137931034,0.35683658885183434,0
143184,2021-07-26,18463,434376,2,5003900,MS,3170438,MG,27,1627257600,1,1,0.17931034482758618,0.3596950929013829,0
143184,2021-07-26,18463,434376,2,5003900,MS,3170438,MG,28,1627257600,1,1,0.18620689655172412,0.3596950929013829,0
239152,2023-04-12,72956,434376,2,1506708,PA,3127107,MG,3,1681257600,1,1,0.013793103448275862,0.6574559313959032,0
239154,2023-04-12,72956,434376,2,1506708,PA,3127107,MG,60,1681257600,1,1,0.4068965517241379,0.6574559313959032,0
147971,2021-08-17,18463,434376,2,5000203,MS,3127107,MG,63,1629158400,1,1,0.4275862068965517,0.370176274416389,0
148054,2021-08-17,18463,434376,2,5000203,MS,3127107,MG,62,1629158400,1,1,0.42068965517241375,0.370176274416389,0
242133,2023-04-28,73129,434376,2,1507300,PA,3127107,MG,74,1682640000,0,0,0.503448275862069,0.6650786088613625,0
240460,2023-04-13,73046,434376,8,5219357,GO,3127107,MG,60,1681344000,0,0,0.4068965517241379,0.6579323487374946,0
241078,2023-04-26,8894,434376,2,1507300,PA,3127107,MG,58,1682467200,1,1,0.3931034482758621,0.6641257741781814,0
239952,2023-04-17,9136,434376,2,1507300,PA,3127107,MG,61,1681689600,0,0,0.41379310344827586,0.6598380181038603,0
239997,2023-04-17,9136,434376,2,1507300,PA,3127107,MG,61,1681689600,1,1,0.41379310344827586,0.6598380181038603,0
240000,2023-04-17,9136,434376,2,1507300,PA,3127107,MG,61,1681689600,1,1,0.41379310344827586,0.6598380181038603,0
240080,2023-04-17,72965,434376,2,1506708,PA,3127107,MG,1,1681689600,1,1,0.0,0.6598380181038603,0
241063,2023-04-26,8894,434376,2,1507300,PA,3127107,MG,58,1682467200,1,1,0.3931034482758621,0.6641257741781814,0
240462,2023-04-13,73046,434376,8,5219357,GO,3127107,MG,60,1681344000,1,1,0.4068965517241379,0.6579323487374946,0
289954,2024-03-06,68897,434376,2,1700707,TO,3127107,MG,63,1709683200,0,0,0.4275862068965517,0.8141972367794192,0
245454,2023-04-18,73357,434376,2,5210901,GO,3127107,MG,56,1681776000,0,0,0.3793103448275862,0.66031443544545,0
245455,2023-04-20,15185,434376,2,5204102,GO,3127107,MG,60,1681948800,0,0,0.4068965517241379,0.6612672701286328,0
247999,2023-05-21,73500,434376,2,5217401,GO,3127107,MG,60,1684627200,0,0,0.4068965517241379,0.6760362077179618,0
248000,2023-05-21,73500,434376,2,5217401,GO,3127107,MG,60,1684627200,1,1,0.4068965517241379,0.6760362077179618,0
248003,2023-05-21,73500,434376,2,5217401,GO,3127107,MG,60,1684627200,1,1,0.4068965517241379,0.6760362077179618,0
248006,2023-05-24,17785,434376,2,5204102,GO,3127107,MG,10,1684886400,1,1,0.06206896551724138,0.6774654597427361,0
248006,2023-05-24,17785,434376,2,5204102,GO,3127107,MG,50,1684886400,1,1,0.33793103448275863,0.6774654597427361,0
248007,2023-05-26,73503,434376,2,5203203,GO,3127107,MG,60,1685059200,0,0,0.4068965517241379,0.6784182944259172,0
249547,2023-06-12,73610,434376,2,1720259,TO,3127107,MG,64,1686528000,0,0,0.43448275862068964,0.6865173892329679,0
249683,2023-05-23,17785,434376,2,5204102,GO,3127107,MG,27,1684800000,1,1,0.17931034482758618,0.6769890424011447,0
249683,2023-05-23,17785,434376,2,5204102,GO,3127107,MG,38,1684800000,1,1,0.2551724137931034,0.6769890424011447,0
249686,2023-05-24,17785,434376,2,5204102,GO,3127107,MG,60,1684886400,1,1,0.4068965517241379,0.6774654597427361,0
162390,2021-11-03,18986,434376,2,5105234,MT,3170438,MG,63,1635897600,0,0,0.4275862068965517,0.4073368270605062,0
162543,2021-11-04,11807,434376,2,5107065,MT,3170438,MG,70,1635984000,0,0,0.4758620689655172,0.40781324440209765,0
162544,2021-11-04,11807,434376,2,5107065,MT,3170438,MG,70,1635984000,1,1,0.4758620689655172,0.40781324440209765,0
245458,2023-04-20,15185,434376,2,5204102,GO,3127107,MG,60,1681948800,1,1,0.4068965517241379,0.6612672701286328,0
290934,2024-03-12,68897,434376,2,1700707,TO,3127107,MG,63,1710201600,1,1,0.4275862068965517,0.817055740828966,0
245453,2023-04-18,16521,434376,2,5200902,GO,3127107,MG,58,1681776000,0,0,0.3931034482758621,0.66031443544545,0
245456,2023-04-20,15185,434376,2,5204102,GO,3127107,MG,60,1681948800,1,1,0.4068965517241379,0.6612672701286328,0
248583,2023-05-29,73539,434376,2,5210802,GO,3170438,MG,65,1685318400,0,0,0.4413793103448276,0.6798475464506915,0
249684,2023-05-29,73627,434376,2,5219456,GO,3127107,MG,60,1685318400,0,0,0.4068965517241379,0.6798475464506915,0
249687,2023-05-23,17785,434376,2,5204102,GO,3127107,MG,65,1684800000,1,1,0.4413793103448276,0.6769890424011447,0
249690,2023-06-02,73630,434376,2,5211701,GO,3127107,MG,11,1685664000,0,0,0.06896551724137931,0.6817532158170572,0
249690,2023-06-02,73630,434376,2,5211701,GO,3127107,MG,50,1685664000,1,1,0.33793103448275863,0.6817532158170572,0
162277,2021-10-29,11867,434376,2,5006309,MS,3127107,MG,55,1635465600,0,0,0.37241379310344824,0.4049547403525491,0
162338,2021-11-03,22420,434376,8,5208004,GO,3127107,MG,62,1635897600,0,0,0.42068965517241375,0.4073368270605062,0
162552,2021-11-04,11807,434376,2,5107065,MT,3170438,MG,70,1635984000,1,1,0.4758620689655172,0.40781324440209765,0
163900,2021-11-11,22565,434376,2,5006358,MS,3170438,MG,67,1636588800,0,0,0.4551724137931034,0.4111481657932359,0
163900,2021-11-11,22565,434376,2,5006358,MS,3170438,MG,13,1636588800,1,1,0.08275862068965517,0.4111481657932359,0
165587,2021-11-19,22675,434376,2,5007109,MS,3170438,MG,92,1637280000,0,0,0.6275862068965516,0.41495950452596553,0
248004,2023-05-23,73501,434376,2,5219209,GO,3127107,MG,60,1684800000,0,0,0.4068965517241379,0.6769890424011447,0
248008,2023-05-26,73503,434376,2,5203203,GO,3127107,MG,60,1685059200,1,1,0.4068965517241379,0.6784182944259172,0
249544,2023-06-12,73608,434376,2,1720259,TO,3127107,MG,68,1686528000,0,0,0.46206896551724136,0.6865173892329679,0
249685,2023-05-26,17785,434376,2,5204102,GO,3127107,MG,65,1685059200,1,1,0.4413793103448276,0.6784182944259172,0
249688,2023-06-05,73628,434376,2,5219456,GO,3127107,MG,35,1685923200,0,0,0.23448275862068962,0.6831824678418297,0
162538,2021-11-04,11807,434376,2,5107065,MT,3170438,MG,70,1635984000,1,1,0.4758620689655172,0.40781324440209765,0
162549,2021-11-04,11807,434376,2,5107065,MT,3170438,MG,70,1635984000,1,1,0.4758620689655172,0.40781324440209765,0
163976,2021-10-29,22575,434376,2,5006309,MS,3127107,MG,45,1635465600,0,0,0.30344827586206896,0.4049547403525491,0
164831,2021-11-16,22565,434376,2,5006358,MS,3170438,MG,40,1637020800,1,1,0.2689655172413793,0.41353025250119124,0
164831,2021-11-16,22565,434376,2,5006358,MS,3170438,MG,2,1637020800,1,1,0.006896551724137931,0.41353025250119124,0
296372,2024-04-18,68897,434376,2,1700707,TO,3127107,MG,67,1713398400,1,1,0.4551724137931034,0.8346831824678418,0
297386,2024-04-23,68897,434376,2,1700707,TO,3127107,MG,60,1713830400,1,1,0.4068965517241379,0.8370652691757989,0
169316,2021-12-06,17785,434376,2,5204102,GO,3170438,MG,30,1638748800,1,1,0.2,0.42305859933301626,0
169446,2021-11-18,22675,434376,2,5007109,MS,3170438,MG,92,1637193600,1,1,0.6275862068965516,0.4144830871843741,0
169506,2021-12-07,22976,434376,2,4112801,PR,3127107,MG,52,1638835200,0,0,0.35172413793103446,0.4235350166746077,0
169524,2021-12-07,22976,434376,2,4112801,PR,3127107,MG,32,1638835200,1,1,0.21379310344827585,0.4235350166746077,0
169580,2021-12-07,22708,434376,2,3200201,ES,3127107,MG,57,1638835200,0,0,0.38620689655172413,0.4235350166746077,0
169725,2021-12-01,22999,434376,2,5002209,MS,3127107,MG,57,1638316800,0,0,0.38620689655172413,0.4206765126250609,0
248005,2023-05-30,73502,434376,2,5209804,GO,3127107,MG,58,1685404800,0,0,0.3931034482758621,0.6803239637922829,0
248009,2023-05-26,73504,434376,2,5208608,GO,3127107,MG,60,1685059200,0,0,0.4068965517241379,0.6784182944259172,0
249689,2023-06-05,73629,434376,2,5203203,GO,3127107,MG,26,1685923200,0,0,0.1724137931034483,0.6831824678418297,0
162542,2021-11-04,11807,434376,2,5107065,MT,3170438,MG,70,1635984000,1,1,0.4758620689655172,0.40781324440209765,0
162546,2021-11-04,11807,434376,2,5107065,MT,3170438,MG,70,1635984000,1,1,0.4758620689655172,0.40781324440209765,0
162547,2021-11-04,11807,434376,2,5107065,MT,3170438,MG,70,1635984000,1,1,0.4758620689655172,0.40781324440209765,0
162548,2021-11-04,11807,434376,2,5107065,MT,3170438,MG,70,1635984000,1,1,0.4758620689655172,0.40781324440209765,0
162550,2021-11-04,11807,434376,2,5107065,MT,3170438,MG,70,1635984000,1,1,0.4758620689655172,0.40781324440209765,0
163975,2021-11-04,22574,434376,2,5004304,MS,3127107,MG,13,1635984000,0,0,0.08275862068965517,0.40781324440209765,0
163975,2021-11-04,22574,434376,2,5004304,MS,3127107,MG,50,1635984000,1,1,0.33793103448275863,0.40781324440209765,0
165132,2021-11-16,22641,434376,2,5006358,MS,3170438,MG,25,1637020800,0,0,0.16551724137931034,0.41353025250119124,0
165132,2021-11-16,22641,434376,2,5006358,MS,3170438,MG,13,1637020800,1,1,0.08275862068965517,0.41353025250119124,0
165495,2021-11-19,22671,434376,2,3202801,ES,3127107,MG,7,1637280000,0,0,0.041379310344827586,0.41495950452596553,0
165495,2021-11-19,22671,434376,2,3202801,ES,3127107,MG,48,1637280000,1,1,0.32413793103448274,0.41495950452596553,0
166279,2021-11-23,21393,434376,2,5104807,MT,3170438,MG,39,1637625600,0,0,0.26206896551724135,0.41686517389232947,0
166442,2021-11-18,22675,434376,2,5007109,MS,3170438,MG,91,1637193600,1,1,0.6206896551724138,0.4144830871843741,0
296401,2024-04-18,68897,434376,2,5106208,MT,3170438,MG,6,1713398400,1,1,0.034482758620689655,0.8346831824678418,0
296401,2024-04-18,68897,434376,2,5106208,MT,3170438,MG,28,1713398400,1,1,0.18620689655172412,0.8346831824678418,0
296401,2024-04-18,68897,434376,2,5106208,MT,3170438,MG,36,1713398400,1,1,0.24137931034482757,0.8346831824678418,0
297384,2024-04-23,68897,434376,2,1700707,TO,3127107,MG,60,1713830400,1,1,0.4068965517241379,0.8370652691757989,0
167112,2021-11-26,22767,434376,2,5002209,MS,3127107,MG,52,1637884800,1,1,0.35172413793103446,0.41829442591710375,0
167952,2021-12-01,22829,434376,2,5108204,MT,3127107,MG,56,1638316800,0,0,0.3793103448275862,0.4206765126250609,0
169427,2021-12-06,17785,434376,2,5204102,GO,3170438,MG,35,1638748800,1,1,0.23448275862068962,0.42305859933301626,0
169549,2021-12-07,22976,434376,2,4112801,PR,3127107,MG,52,1638835200,1,1,0.35172413793103446,0.4235350166746077,0
169584,2021-12-07,22976,434376,2,4112801,PR,3127107,MG,52,1638835200,1,1,0.35172413793103446,0.4235350166746077,0
297984,2024-04-26,68897,434376,2,5106208,MT,3170438,MG,50,1714089600,1,1,0.33793103448275863,0.8384945212005714,0
297984,2024-04-26,68897,434376,2,5106208,MT,3170438,MG,20,1714089600,1,1,0.13103448275862067,0.8384945212005714,0
298436,2024-04-29,68897,434376,2,1700707,TO,3127107,MG,62,1714348800,1,1,0.42068965517241375,0.8399237732253457,0
298997,2024-05-03,68897,434376,2,1700707,TO,3127107,MG,62,1714694400,1,1,0.42068965517241375,0.8418294425917114,0
298998,2024-05-03,68897,434376,2,1700707,TO,3127107,MG,62,1714694400,1,1,0.42068965517241375,0.8418294425917114,0
166894,2021-11-26,22759,434376,2,5005004,MS,3127107,MG,55,1637884800,0,0,0.37241379310344824,0.41829442591710375,0
167718,2021-11-30,17296,434376,2,3204302,ES,3127107,MG,2,1638230400,0,0,0.006896551724137931,0.42020009528346947,0
167718,2021-11-30,17296,434376,2,3204302,ES,3127107,MG,58,1638230400,1,1,0.3931034482758621,0.42020009528346947,0
296373,2024-04-18,68897,434376,2,1700707,TO,3127107,MG,67,1713398400,1,1,0.4551724137931034,0.8346831824678418,0
297385,2024-04-23,68897,434376,2,1700707,TO,3127107,MG,60,1713830400,1,1,0.4068965517241379,0.8370652691757989,0
169329,2021-12-06,17785,434376,2,5204102,GO,3170438,MG,53,1638748800,1,1,0.3586206896551724,0.42305859933301626,0
171326,2021-12-09,23155,434376,3,5007950,MS,3127107,MG,61,1639008000,1,1,0.41379310344827586,0.42448785135779055,0
171443,2021-12-16,23178,434376,2,4123709,PR,3127107,MG,60,1639612800,0,0,0.4068965517241379,0.42782277274892877,0
251807,2023-06-19,73754,434376,2,5208152,GO,3170438,MG,36,1687132800,0,0,0.24137931034482757,0.6898523106241079,0
251807,2023-06-19,73754,434376,2,5208152,GO,3170438,MG,9,1687132800,1,1,0.05517241379310345,0.6898523106241079,0
251821,2023-06-15,17785,434376,2,5204102,GO,3170438,MG,16,1686787200,1,1,0.10344827586206896,0.6879466412577422,0
251821,2023-06-15,17785,434376,2,5204102,GO,3170438,MG,50,1686787200,1,1,0.33793103448275863,0.6879466412577422,0
167950,2021-12-01,22829,434376,2,5108204,MT,3127107,MG,56,1638316800,1,1,0.3793103448275862,0.4206765126250609,0
167951,2021-12-01,22829,434376,2,5108204,MT,3127107,MG,56,1638316800,1,1,0.3793103448275862,0.4206765126250609,0
